,Ticker,Amount,Qtr,Year
9579,EA,20000.0,1,2023
9580,EA,20000.0,3,2023
9581,EA,10000.0,4,2023
9582,EAR,4663486.56,3,2020
9583,EAR,6364.07,3,2021
9584,EAST,1062465.4,3,2020
9585,EB,10998.0,2,2020
9586,EB,14849.62,2,2022
9587,EBF,206591.0,2,2020
9588,EBF,6265993.84,3,2020
9589,EBF,69858.84,4,2020
9590,EBF,56181.0,1,2021
9591,EBF,558691.91,2,2021
9592,EBF,2223854.0,3,2021
9593,EBF,214983.4,4,2021
9594,EBF,125092.08,1,2022
9595,EBF,57754.0,2,2022
9596,EBF,165541.0,3,2022
9597,EBF,58494.0,4,2022
9598,EBF,58492.85,1,2023
9599,EBF,42249.92,2,2023
9600,EBF,324573.0,3,2023
9601,EBF,50039.0,4,2023
9602,EBS,54734595.0,3,2020
9603,EBS,56674937.0,3,2021
9604,EBS,4284.9,4,2021
9605,EBS,58531054.0,3,2022
9606,EBS,11500000.0,4,2022
9607,EBS,108377.0,2,2023
9608,EBS,132822923.0,3,2023
9609,ECL,394806.75,2,2020
9610,ECL,485296.68,3,2020
9611,ECL,652620.92,4,2020
9612,ECL,598848.17,1,2021
9613,ECL,464449.53,2,2021
9614,ECL,429603.47,3,2021
9615,ECL,620862.25,4,2021
9616,ECL,370756.13,1,2022
9617,ECL,150863.05,2,2022
9618,ECL,603903.3,3,2022
9619,ECL,1133866.15,4,2022
9620,ECL,502298.69,1,2023
9621,ECL,275252.35,2,2023
9622,ECL,465698.79,3,2023
9623,ECL,693350.21,4,2023
9624,ECL,28995.62,1,2024
9625,ECPG,26014.26,3,2020
9626,ED,1559063.6,4,2020
9627,ED,1399935.94,1,2021
9628,ED,9362368.02,2,2021
9629,ED,470501.57,4,2021
9630,ED,293842.33,1,2022
9631,ED,1022904.37,2,2022
9632,ED,2459963.53,3,2022
9633,ED,3135015.3,4,2022
9634,ED,366135.0,1,2023
9635,ED,417283.66,2,2023
9636,ED,1568391.83,3,2023
9637,ED,45313292.77,4,2023
9638,EDIT,78886.66,3,2021
9639,EDUC,9203264.38,3,2020
9640,EDUC,4998522.29,4,2020
9641,EDUC,1311405.24,1,2021
9642,EDUC,709212.98,2,2021
9643,EDUC,3648434.28,4,2021
9644,EDUC,1360173.03,1,2022
9645,EDUC,790189.94,2,2022
9646,EDUC,390134.57,3,2022
9647,EDUC,4556737.99,4,2022
9648,EDUC,2524042.12,1,2023
9649,EDUC,1252152.67,3,2023
9650,EDUC,1357807.0,4,2023
9651,EE,1081875.0,2,2020
9652,EE,1046534.1,3,2020
9653,EE,473000.0,4,2020
9654,EE,352531.99,1,2021
9655,EE,1200134.22,2,2021
9656,EE,221311.1,3,2021
9657,EE,531601.22,4,2021
9658,EE,838807.55,1,2022
9659,EE,593430.83,2,2022
9660,EE,893195.93,3,2022
9661,EE,1142625.97,4,2022
9662,EE,838312.68,1,2023
9663,EE,1088000.0,2,2023
9664,EE,939147.03,3,2023
9665,EE,85415.0,4,2023
9666,EEIQ,119608.75,3,2020
9667,EEIQ,75892.85,2,2021
9668,EEIQ,183627.0,4,2021
9669,EEIQ,41020.0,2,2022
9670,EEIQ,145187.36,3,2022
9671,EFX,13016325.59,2,2020
9672,EFX,8113941.31,3,2020
9673,EFX,2956799.76,4,2020
9674,EFX,619159.97,1,2021
9675,EFX,31941860.1,2,2021
9676,EFX,7793134.16,3,2021
9677,EFX,24703457.84,4,2021
9678,EFX,1893499.8,1,2022
9679,EFX,2319607.87,2,2022
9680,EFX,1702804.93,3,2022
9681,EFX,2273376.96,4,2022
9682,EFX,1114162.53,2,2023
9683,EFX,6306497.92,3,2023
9684,EFX,14027613.55,4,2023
9685,EGAN,16302.66,3,2020
9686,EGAN,33087.56,2,2021
9687,EGAN,63190.63,3,2021
9688,EGAN,27295.88,2,2022
9689,NICE,308460.23,3,2020
9690,NICE,124854.8,2,2021
9691,NIO,5492880.0,3,2020
9692,NIO,503.94,4,2020
9693,NIO,41917.61,2,2021
9694,EGLX,115774.65,3,2020
9695,EGO,1000.0,3,2020
9696,EGRX,166172.24,2,2020
9697,EGRX,90359.3,3,2020
9698,EGRX,44439.0,4,2020
9699,EGRX,57770.7,1,2021
9700,EGRX,235940.33,2,2021
9701,EGRX,55558.83,3,2021
9702,EGRX,61565.19,4,2021
9703,EGRX,22523.85,1,2022
9704,EGRX,136384.91,2,2022
9705,EGRX,4504.77,3,2022
9706,EGRX,21022.26,4,2022
9707,EGRX,15015.9,1,2023
9708,EGRX,270351.74,2,2023
9709,EGRX,180342.81,3,2023
9710,EGRX,9748.26,4,2023
9711,EHC,1873533.51,3,2020
9712,EHC,34852.55,4,2020
9713,EHC,447335.87,2,2021
9714,EHC,9000.0,3,2021
9715,EHC,18360.0,4,2021
9716,EHTH,185637.0,2,2020
9717,EHTH,1947282.29,4,2020
9718,EHTH,263788.0,1,2021
9719,EHTH,444567.09,2,2021
9720,EHTH,675775.15,3,2021
9721,EHTH,9000.0,4,2021
9722,EHTH,20000.0,1,2022
9723,EHTH,29970.88,2,2022
9724,EHTH,1073616.0,4,2022
9725,EIG,1994632.57,3,2020
9726,EIGR,884455.4,3,2020
9727,EIX,3000.0,3,2020
9728,ELOX,810242.52,3,2020
9729,ELSE,656277.1,3,2020
9730,ELTK,165.0,2,2020
9731,ELTK,323036.17,3,2020
9732,ELTK,2097.48,4,2020
9733,ELTK,106473.98,2,2021
9734,NOAH,25591.92,3,2020
9735,NOAH,20430.0,4,2020
9736,NOAH,14020.24,2,2021
9737,NOAH,38664.28,1,2022
9738,NOAH,1828.32,3,2022
9739,NOK,23160.0,4,2020
9740,NOK,207077.45,1,2021
9741,NOK,1611131.66,2,2021
9742,NOK,13820.24,3,2021
9743,NOK,9355120.0,4,2021
9744,NOK,3000000.0,2,2022
9745,NOK,2693198.0,3,2022
9746,NOK,974851.66,4,2022
9747,NOK,7709044.95,1,2023
9748,NOK,636962.88,4,2023
9749,EMKR,6678448.39,3,2020
9750,EMKR,104072.1,4,2020
9751,EMKR,177946.08,1,2021
9752,EMKR,142734.44,2,2021
9753,EMKR,112938.82,3,2021
9754,EMKR,244474.74,4,2021
9755,EMKR,103070.9,1,2022
9756,EMKR,21178.2,2,2022
9757,EMKR,132491.28,3,2022
9758,EMKR,119238.18,4,2022
9759,EMKR,1600493.64,1,2023
9760,EMKR,114659.08,2,2023
9761,EMKR,78352.88,3,2023
9762,EMKR,1954.95,4,2023
9763,EMR,145327.36,4,2020
9764,EMR,13380.0,1,2021
9765,EMR,13415.68,4,2021
9766,ENG,5000351.76,3,2020
9767,ENG,517241.59,4,2020
9768,ENG,1475847.2,2,2021
9769,ENG,1322296.0,3,2021
9770,ENG,2028440.91,4,2021
9771,ENG,412540.48,1,2022
9772,ENG,4093566.58,2,2022
9773,ENG,2095656.36,3,2022
9774,ENG,2123347.26,4,2022
9775,ENG,69559.72,1,2023
9776,ENG,835221.17,2,2023
9777,ENG,3607135.95,3,2023
9778,ENG,1784811.59,4,2023
9779,ENOV,1000.0,4,2020
9780,ENOV,1300.4,3,2021
9781,OPRA,35029.65,4,2020
9782,OPRA,31778.87,2,2021
9783,OPRA,23728.0,4,2021
9784,ENR,13744.8,1,2021
9785,ENR,13744.8,2,2021
9786,ENR,1040330.88,2,2022
9787,ENS,17219191.68,2,2020
9788,ENS,10063444.82,3,2020
9789,ENS,7882946.72,4,2020
9790,ENS,13214184.72,1,2021
9791,ENS,16359513.77,2,2021
9792,ENS,17591840.8,3,2021
9793,ENS,15960722.04,4,2021
9794,ENS,27382013.46,1,2022
9795,ENS,20722654.82,2,2022
9796,ENS,15265301.92,3,2022
9797,ENS,12602477.76,4,2022
9798,ENS,15302580.07,1,2023
9799,ENS,15372499.45,2,2023
9800,ENS,18596682.23,3,2023
9801,ENS,3577912.3,4,2023
9802,ENSC,2791255.0,3,2021
9803,ENSC,2794315.0,3,2022
9804,ENSG,302483.21,3,2020
9805,ENSG,49216.02,2,2021
9806,ENSG,5860.0,1,2022
9807,ENTG,38323.0,4,2023
9808,ENVX,1665624.54,3,2020
9809,ENVX,2800000.0,4,2020
9810,ENZ,7119891.4,3,2020
9811,EOLS,178023.4,3,2020
9812,EOLS,105413.75,2,2021
9813,EOLS,97474.89,3,2021
9814,EQIX,2216603.94,2,2020
9815,EQIX,5002272.09,3,2020
9816,EQIX,1528994.41,4,2020
9817,EQIX,1410444.76,1,2021
9818,EQIX,3901464.16,2,2021
9819,EQIX,7720741.67,3,2021
9820,EQIX,2905189.26,4,2021
9821,EQIX,983395.43,1,2022
9822,EQIX,4643195.56,2,2022
9823,EQIX,7726661.99,3,2022
9824,EQIX,4292126.36,4,2022
9825,EQIX,3029420.73,1,2023
9826,EQIX,2654026.61,2,2023
9827,EQIX,7432407.79,3,2023
9828,EQIX,2837453.88,4,2023
9829,EQIX,1485333.3,1,2024
9830,PHI,101285.26,4,2023
9831,EQR,301723.24,3,2020
9832,EQR,47961.25,2,2021
9833,EQT,2000.0,3,2020
9834,ERII,434530.17,3,2020
9835,ERII,290188.9,2,2021
9836,ERII,10000.0,1,2022
9837,ES,269824.38,2,2020
9838,ES,72020.26,3,2020
9839,ES,17517.37,4,2020
9840,ES,853417.23,1,2021
9841,ES,2066965.23,2,2021
9842,ES,408004.54,4,2021
9843,ES,909985.59,1,2022
9844,ES,3108285.71,2,2022
9845,ES,588490.89,3,2022
9846,ES,273220.0,4,2022
9847,ES,3035671.57,1,2023
9848,ES,1007808.13,2,2023
9849,ES,371499.32,3,2023
9850,ES,775746.48,4,2023
9851,ES,13500.0,1,2024
9852,ESCA,158845.43,3,2020
9853,ESCA,87205.46,2,2021
9854,ESCA,46188.48,3,2021
9855,ESCA,18286.0,4,2021
9856,ESCA,12638.0,1,2022
9857,ESCA,17826.12,2,2022
9858,ESE,560502.11,3,2020
9859,ESE,4418.0,3,2021
9860,ESE,270258.0,4,2021
9861,ESE,19600.0,2,2023
9862,ESE,11960.0,4,2023
9863,ESI,6732.0,2,2020
9864,ESI,1892913.05,3,2020
9865,ESI,15662.07,4,2020
9866,ESI,877656.65,2,2021
9867,ESI,7011.12,3,2021
9868,ESI,9990.4,4,2021
9869,ESI,1793.16,1,2022
9870,ESI,113801.2,2,2022
9871,ESI,62643.4,3,2022
9872,ESLT,9230647.55,2,2020
9873,ESLT,29009262.2,3,2020
9874,ESLT,67268274.29,4,2020
9875,ESLT,6604621.59,1,2021
9876,ESLT,34971680.32,2,2021
9877,ESLT,6810826.14,3,2021
9878,ESLT,69278166.47,4,2021
9879,ESLT,15661496.64,1,2022
9880,ESLT,77034551.45,2,2022
9881,ESLT,62259777.61,3,2022
9882,ESLT,51125767.0,4,2022
9883,ESLT,18502876.65,1,2023
9884,ESLT,77550908.32,2,2023
9885,ESLT,4543526.27,3,2023
9886,ESLT,4816916.84,4,2023
9887,PRTC,1097580.0,4,2020
9888,PRTC,524924.0,4,2023
9889,PSO,113276.41,3,2020
9890,PSO,77053.04,2,2021
9891,ETD,106634.0,3,2020
9892,ETON,367010.85,3,2020
9893,ETON,20430.0,4,2020
9894,ETR,3155793.1,2,2020
9895,ETR,600652.2,4,2020
9896,ETR,8447492.37,1,2021
9897,ETR,2374683.17,2,2021
9898,ETR,4150158.81,3,2021
9899,ETR,2669975.46,4,2021
9900,ETR,7541629.36,1,2022
9901,ETR,1490980.23,2,2022
9902,ETR,4823216.07,3,2022
9903,ETR,1534243.51,4,2022
9904,ETR,8550679.95,1,2023
9905,ETR,4011177.56,2,2023
9906,ETR,3195478.58,3,2023
9907,ETR,1219983.38,4,2023
9908,ETR,60000.0,1,2024
9909,EVBG,4015063.41,2,2020
9910,EVBG,71401.0,3,2020
9911,EVBG,491961.7,4,2020
9912,EVBG,564313.81,1,2021
9913,EVBG,4331700.35,2,2021
9914,EVBG,643216.87,3,2021
9915,EVBG,687270.6,4,2021
9916,EVBG,475096.71,1,2022
9917,EVBG,4694241.56,2,2022
9918,EVBG,257519.76,3,2022
9919,EVBG,714814.33,4,2022
9920,EVBG,372867.35,1,2023
9921,EVBG,4926402.84,2,2023
9922,EVBG,93009.97,3,2023
9923,EVBG,547696.57,4,2023
9924,EVC,7500.0,3,2021
9925,EVEX,149951.65,3,2020
9926,EVEX,168145.2,4,2021
9927,EVGR,22739916.63,2,2020
9928,EVGR,264629876.62,3,2020
9929,EVGR,30749915.53,4,2020
9930,EVGR,15289865.82,1,2021
9931,EVGR,102622495.05,2,2021
9932,EVGR,42039524.39,3,2021
9933,EVGR,30905813.19,4,2021
9934,EVGR,11690780.79,1,2022
9935,EVGR,20975909.81,2,2022
9936,EVGR,18086104.81,3,2022
9937,EVGR,32961359.86,4,2022
9938,EVGR,6974365.22,1,2023
9939,EVGR,13541840.04,2,2023
9940,EVGR,28433463.65,3,2023
9941,EVGR,14756777.71,4,2023
9942,EVGR,851206.51,1,2024
9943,RDHL,2284936.36,3,2020
9944,EVLV,73000.0,4,2020
9945,EVLV,30300.0,2,2021
9946,EVLV,259149.0,3,2021
9947,EVLV,480852.0,1,2022
9948,EVLV,125250.0,3,2022
9949,EVLV,452214.0,3,2023
9950,EVOK,105959.18,3,2020
9951,EVR,261624.1,3,2020
9952,EVR,8304.52,1,2021
9953,EVR,361941.45,2,2021
9954,EVR,17580.0,2,2022
9955,MBI,3868.08,4,2020
9956,MBI,9000.0,3,2021
9957,EVRG,2376654.31,2,2020
9958,EVRG,267739.36,3,2020
9959,EVRG,211530.24,4,2020
9960,EVRG,1517208.9,1,2021
9961,EVRG,541893.84,2,2021
9962,EVRG,797169.89,3,2021
9963,EVRG,798644.8,4,2021
9964,EVRG,778275.79,1,2022
9965,EVRG,487032.02,2,2022
9966,EVRG,1003872.0,3,2022
9967,EVRG,1607860.0,4,2022
9968,EVRG,616929.19,1,2023
9969,EVRG,1634468.32,2,2023
9970,EVRG,291960.25,3,2023
9971,EVRG,1110091.99,4,2023
9972,EVRG,100000.0,1,2024
9973,EVTC,53492.38,3,2020
9974,EW,5108010.35,2,2020
9975,EW,3308102.84,3,2020
9976,EW,3909156.6,4,2020
9977,EW,3799524.59,1,2021
9978,EW,4408981.21,2,2021
9979,EW,5508766.67,3,2021
9980,EW,3797062.39,4,2021
9981,EW,4925834.13,1,2022
9982,EW,4977952.94,2,2022
9983,EW,4973520.0,3,2022
9984,EW,5746627.1,4,2022
9985,EW,5261980.12,1,2023
9986,EW,4744125.88,2,2023
9987,EW,5611829.73,3,2023
9988,EW,7389068.94,4,2023
9989,EW,869434.55,1,2024
9990,EWCZ,4459462.08,3,2020
9991,EWCZ,109000.0,4,2020
9992,EWCZ,26760.0,1,2021
9993,EWCZ,706296.57,2,2021
9994,EWCZ,25000.0,3,2021
9995,EWCZ,31000.0,4,2021
9996,EWCZ,106581.68,2,2022
9997,EWCZ,29300.0,3,2022
9998,RNLX,10000.0,3,2020
9999,EXAS,720000.0,3,2020
10000,EXAS,1200000.0,4,2020
10001,EXAS,1030000.0,1,2021
10002,EXAS,528600.0,2,2021
10003,EXAS,685111.13,3,2021
10004,EXAS,4263626.69,4,2021
10005,EXAS,1244106.37,1,2022
10006,EXAS,102311.9,4,2022
10007,EXAS,1305431.49,1,2023
10008,EXAS,223346.52,3,2023
10009,EXAS,632780.88,4,2023
10010,EXAS,476873.49,1,2024
10011,EXC,116868.14,3,2020
10012,EXC,24301.93,4,2020
10013,EXC,15745.81,2,2021
10014,RYAAY,1000.0,3,2020
10015,EXFY,1000.0,3,2020
10016,SAP,5711528.24,2,2020
10017,SAP,2010560.48,3,2020
10018,SAP,87179.23,4,2020
10019,SAP,1663678.76,1,2021
10020,SAP,5668480.4,2,2021
10021,SAP,1182237.35,3,2021
10022,SAP,1151743.18,4,2021
10023,SAP,702906.14,1,2022
10024,SAP,1817614.9,2,2022
10025,SAP,1682055.78,3,2022
10026,SAP,770410.94,4,2022
10027,SAP,877324.0,1,2023
10028,SAP,5498357.6,2,2023
10029,EXP,10211772.52,3,2020
10030,EXP,8194.96,4,2020
10031,EXP,813037.14,2,2021
10032,EXP,270000.0,3,2021
10033,EXP,11000.0,4,2021
10034,EXP,58600.0,2,2022
10035,EXPE,4000.0,3,2020
10036,EXPE,20430.0,4,2020
10037,EXPE,3764.24,1,2021
10038,SE,809664.63,2,2020
10039,SE,12983232.24,3,2020
10040,SE,1541361.34,4,2020
10041,SE,27485.0,1,2021
10042,SE,2513662.88,2,2021
10043,SE,262058.5,3,2021
10044,SE,2137966.96,4,2021
10045,SE,44520.0,1,2022
10046,SE,34360.0,2,2022
10047,SE,86026.23,3,2022
10048,SE,801446.16,4,2022
10049,SE,279348.88,1,2023
10050,SE,448273.8,2,2023
10051,SE,393059.97,3,2023
10052,SE,2112276.0,4,2023
10053,EXPO,2912727.74,2,2020
10054,EXPO,1743534.71,3,2020
10055,EXPO,7523504.47,4,2020
10056,EXPO,1322464.38,1,2021
10057,EXPO,6900068.72,2,2021
10058,EXPO,827327.35,3,2021
10059,EXPO,13820827.39,4,2021
10060,EXPO,1496939.38,1,2022
10061,EXPO,1289866.9,2,2022
10062,EXPO,3952495.02,3,2022
10063,EXPO,10952288.65,4,2022
10064,EXPO,1059084.61,2,2023
10065,EXPO,3574084.26,3,2023
10066,EXPO,9731729.27,4,2023
10067,EXR,13000.0,3,2020
10068,EXR,2820.0,4,2020
10069,EXR,5328.0,1,2022
10070,EXTR,46707.8,2,2022
10071,EYEN,481322.67,3,2020
10072,LUMN,142357720.64,2,2020
10073,LUMN,161933019.06,3,2020
10074,LUMN,133392810.11,4,2020
10075,LUMN,49353734.8,1,2021
10076,LUMN,67866384.64,2,2021
10077,LUMN,32608359.6,3,2021
10078,LUMN,155301296.12,4,2021
10079,LUMN,77912874.24,1,2022
10080,LUMN,30430092.62,2,2022
10081,LUMN,58188594.1,3,2022
10082,LUMN,156723575.36,4,2022
10083,LUMN,155149605.85,1,2023
10084,LUMN,86068614.01,2,2023
10085,LUMN,83400629.66,3,2023
10086,LUMN,116986470.36,4,2023
10087,LUMN,28855629.78,1,2024
10088,SID,288376.2,4,2020
10089,SKM,865646.7,3,2023
10090,EYPT,2076517.17,3,2020
10091,EZFL,159371.84,3,2020
10092,F,195103302.0,2,2020
10093,F,213293423.72,3,2020
10094,F,101803537.0,4,2020
10095,F,4100629.0,1,2021
10096,F,213694943.73,2,2021
10097,F,127081715.54,3,2021
10098,F,159765823.34,4,2021
10099,F,25430206.84,1,2022
10100,F,201037528.0,2,2022
10101,F,111751088.38,3,2022
10102,F,365787720.7,4,2022
10103,F,111879160.0,1,2023
10104,F,20081852.79,2,2023
10105,F,85715998.96,3,2023
10106,F,95868589.79,4,2023
10107,F,14158210.0,1,2024
10108,FA,1610282.29,3,2020
10109,FA,15017.9,4,2020
10110,FA,8563.2,1,2021
10111,FA,25750.79,2,2021
10112,FA,34602.78,3,2021
10113,FA,27680.7,4,2021
10114,FA,19012.68,1,2022
10115,SNN,376087.97,2,2020
10116,SNN,248412.89,3,2020
10117,SNN,1551978.2,4,2020
10118,SNN,241378.33,1,2021
10119,SNN,174972.92,2,2021
10120,SNN,114046.54,3,2021
10121,SNN,886184.88,1,2022
10122,SNN,68952.57,2,2022
10123,SNN,593429.33,3,2022
10124,SNN,223648.85,4,2022
10125,SNN,224555.31,1,2023
10126,SNN,736114.73,2,2023
10127,SNN,462376.03,3,2023
10128,SNN,540001.23,4,2023
10129,SNN,478058.41,1,2024
10130,SNY,257968362.03,2,2020
10131,SNY,203762477.87,3,2020
10132,SNY,128947026.43,4,2020
10133,SNY,46687180.64,1,2021
10134,SNY,209156132.86,2,2021
10135,SNY,177802642.85,3,2021
10136,SNY,307579760.84,4,2021
10137,SNY,194122440.93,1,2022
10138,SNY,307217789.4,2,2022
10139,SNY,139878384.39,3,2022
10140,SNY,65456653.41,4,2022
10141,SNY,63170198.21,1,2023
10142,SNY,170050546.27,2,2023
10143,SNY,173726385.8,3,2023
10144,SNY,172616518.81,4,2023
10145,SNY,338777294.92,1,2024
10146,FANG,10000.0,4,2020
10147,FARM,27973.0,3,2020
10148,FARO,457186.08,2,2020
10149,FARO,693990.98,3,2020
10150,FARO,1649658.22,4,2020
10151,FARO,190147.94,1,2021
10152,FARO,706321.58,2,2021
10153,FARO,440887.94,3,2021
10154,FARO,1408255.47,4,2021
10155,FARO,392668.29,1,2022
10156,FARO,499093.87,2,2022
10157,FARO,714019.39,3,2022
10158,FARO,1057503.08,4,2022
10159,FARO,370443.78,1,2023
10160,FARO,884213.11,3,2023
10161,FARO,172378.16,4,2023
10162,FAST,159659.29,2,2020
10163,FAST,819865.97,3,2020
10164,FAST,158758.18,4,2020
10165,FAST,7915709.63,1,2021
10166,FAST,379173.63,2,2021
10167,FAST,1227197.06,3,2021
10168,FAST,238379.94,4,2021
10169,FAST,8815184.22,1,2022
10170,FAST,330562.28,2,2022
10171,FAST,2126759.55,3,2022
10172,FAST,8528866.94,1,2023
10173,FAST,434625.26,3,2023
10174,FAST,2226.25,4,2023
10175,FAT,1206020.21,3,2020
10176,FAT,11907.35,2,2021
10177,FAT,136538.98,3,2021
10178,FAT,22900.88,2,2022
10179,FATBB,1206020.21,3,2020
10180,FATBB,11907.35,2,2021
10181,FATBB,136538.98,3,2021
10182,FATBB,22900.88,2,2022
10183,FBK,2000.0,3,2020
10184,SONY,20430.0,4,2020
10185,SOS,24912.92,3,2020
10186,SOS,14000.0,3,2021
10187,FCAP,4723462.04,2,2020
10188,FCAP,5612834.34,3,2020
10189,FCAP,6716546.15,2,2021
10190,FCAP,2126100.82,3,2022
10191,FCAP,855225.56,1,2023
10192,FCAP,45012.73,2,2023
10193,FCAP,5576076.86,3,2023
10194,FCAP,1485950.98,4,2023
10195,FCEL,337150.0,2,2020
10196,FCEL,6827103.77,3,2020
10197,FCEL,11000000.0,4,2020
10198,FCEL,199999.0,2,2021
10199,FCEL,8000000.0,3,2021
10200,TAK,310081.77,2,2020
10201,TAK,91876.08,3,2020
10202,TAK,126435.75,4,2020
10203,TAK,356373.61,1,2021
10204,TAK,423835.53,2,2021
10205,TAK,227723.34,3,2021
10206,TAK,683976.51,4,2021
10207,TAK,297061.12,1,2022
10208,TAK,645401.59,2,2022
10209,TAK,504467.85,3,2022
10210,TAK,683935.09,4,2022
10211,TAK,973727.82,1,2023
10212,TAK,376083.78,2,2023
10213,TAK,865332.66,3,2023
10214,TAK,474857.65,4,2023
10215,TAK,554581.03,1,2024
10216,FCUV,154105.8,3,2020
10217,FCUV,1000.0,4,2020
10218,FCX,10000.0,4,2020
10219,FIGS,3530123.84,2,2020
10220,FIGS,2008581.26,3,2020
10221,FIGS,6522019.3,4,2020
10222,FIGS,3486104.27,2,2021
10223,FIGS,174099.84,3,2021
10224,FIGS,1967452.07,1,2022
10225,FIGS,11281452.94,2,2022
10226,FIGS,6499826.85,3,2022
10227,FIGS,4740306.65,4,2022
10228,FIGS,7593929.98,2,2023
10229,FIGS,11756251.94,3,2023
10230,FDS,49998.0,2,2020
10231,FDS,102850.0,3,2020
10232,FDS,142450.0,1,2021
10233,FDS,80586.0,2,2021
10234,FDS,105934.0,3,2021
10235,FDS,225000.0,4,2021
10236,FDS,146727.0,1,2022
10237,FDS,107247.0,2,2022
10238,FDS,135171.0,3,2022
10239,FDS,231750.0,4,2022
10240,FDS,181556.0,1,2023
10241,FDS,157850.0,2,2023
10242,FDS,188226.0,3,2023
10243,FDS,568648.0,4,2023
10244,FDS,158683.0,1,2024
10245,FDX,61287943.65,2,2020
10246,FDX,136945865.73,3,2020
10247,FDX,9801333.04,4,2020
10248,FDX,136702350.29,1,2021
10249,FDX,54875794.52,2,2021
10250,FDX,62413116.25,3,2021
10251,FDX,301133.15,4,2021
10252,FDX,83320197.28,1,2022
10253,FDX,61259673.9,2,2022
10254,FDX,56992111.04,3,2022
10255,FDX,44447879.48,4,2022
10256,FDX,117564894.26,1,2023
10257,FDX,73443913.52,2,2023
10258,FDX,80042038.06,3,2023
10259,FDX,23618920.39,4,2023
10260,FDX,74343621.59,1,2024
10261,FEIM,1000.0,3,2020
10262,FEIM,1392595.0,4,2020
10263,FEIM,3000000.0,4,2021
10264,FEIM,3041300.0,2,2022
10265,FEIM,1700000.0,3,2022
10266,FEIM,830700.0,4,2022
10267,FEIM,2500000.0,1,2023
10268,FEIM,154998.27,3,2023
10269,FELE,2340.0,2,2020
10270,FELE,3576945.57,3,2020
10271,FELE,42577.08,4,2020
10272,FELE,132597.21,2,2021
10273,FELE,47326.97,3,2021
10274,FELE,22200.0,4,2021
10275,FELE,144656.0,3,2022
10276,FELE,338300.0,4,2022
10277,FEMY,836475.0,3,2020
10278,TEF,144976.93,2,2020
10279,TEF,537992.68,4,2020
10280,TEF,147905.22,1,2021
10281,TEF,14854.1,2,2021
10282,TEF,108998.01,3,2021
10283,TEF,299753.17,4,2021
10284,TEF,159509.03,1,2022
10285,TEF,138645.49,3,2022
10286,TEF,251475.27,4,2022
10287,TEF,170247.43,1,2023
10288,TEF,105079.69,2,2023
10289,TEF,88337.29,3,2023
10290,TEF,62063.64,4,2023
10291,FF,294603.67,3,2020
10292,FF,148025.0,4,2020
10293,FF,117944.75,1,2021
10294,FF,52838.45,3,2021
10295,FF,56423.91,4,2021
10296,FF,95690.58,2,2022
10297,FF,147619.23,4,2022
10298,FF,58721.75,2,2023
10299,FF,40583.01,3,2023
10300,FF,34824.89,4,2023
10301,FNA,7635.0,2,2020
10302,FNA,3811244.96,3,2020
10303,FNA,12305.0,4,2020
10304,FNA,8897.35,1,2021
10305,FNA,4665.75,3,2021
10306,FNA,34985.0,4,2021
10307,TM,79475.34,2,2020
10308,TM,435939.38,3,2020
10309,TM,145873.03,4,2020
10310,TM,14051.34,1,2021
10311,TM,73446.62,2,2021
10312,TM,14301.15,3,2021
10313,TM,20688.34,4,2021
10314,TM,64053.32,2,2022
10315,TM,19482.43,3,2022
10316,TM,63714.0,4,2022
10317,TM,23523.88,2,2023
10318,TM,196019.82,4,2023
10319,FFWM,723098.0,2,2020
10320,FFWM,2562669.86,3,2020
10321,FFWM,823742.09,4,2020
10322,FFWM,2363.8,1,2021
10323,FFWM,1294026.76,2,2021
10324,FFWM,353173.56,3,2021
10325,FFWM,123486.62,4,2021
10326,FFWM,841247.4,1,2022
10327,FFWM,128575.2,2,2022
10328,FFWM,275889.16,3,2022
10329,FFWM,401780.0,4,2022
10330,FFWM,706698.47,1,2023
10331,FFWM,759734.0,3,2023
10332,FFWM,3375000.0,4,2023
10333,FGF,1000.0,3,2020
10334,FICO,584760.17,2,2020
10335,FICO,19699.13,4,2020
10336,FICO,590549.29,2,2021
10337,FICV,1039095.35,3,2020
10338,FICV,1212.18,4,2020
10339,FICV,5185.0,2,2021
10340,FISI,203490.54,3,2020
10341,FISI,11520.0,1,2021
10342,FISI,21362.2,2,2021
10343,FISI,11520.0,1,2022
10344,FISI,11520.0,1,2023
10345,FIVE,94858.0,3,2020
10346,FIVE,115286.36,2,2021
10347,FIVE,260520.0,3,2021
10348,FIVN,22566.93,2,2020
10349,FIVN,29217.13,3,2020
10350,FIVN,20430.0,4,2020
10351,FIVN,47144.0,4,2022
10352,FIX,1490.0,3,2020
10353,FIX,242474.0,4,2020
10354,FIX,42066.34,1,2021
10355,FIX,10488.0,2,2021
10356,FIX,1490.0,3,2021
10357,FIX,35469.0,4,2021
10358,FIX,3991.0,1,2022
10359,FIX,21787.39,3,2022
10360,FIX,30016.0,4,2022
10361,FIX,21787.39,2,2023
10362,FIX,34866.0,4,2023
10363,FIZZ,12891.11,2,2020
10364,FIZZ,1065109.55,3,2020
10365,FIZZ,51401.24,4,2020
10366,FIZZ,25313.32,1,2021
10367,FIZZ,493968.46,2,2021
10368,FIZZ,50024.17,3,2021
10369,FIZZ,219839.72,4,2021
10370,FIZZ,19052.74,1,2022
